id;name;host_id;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;city
578077132956712728;Rincon Hill 2BR w/ Gym, Roof Terrace, nr tech HQs;107434423;94105;37.7872571;-122.3963215;Entire home/apt;519;31;0;0;0.0;138;0;0;San Francisco
22792088;"Cozy Studio in Cleveland Park; Walk to Metro";24953267;20008;38.93434;-77.05842;Entire home/apt;75;31;130;2023-01-13;2.08;3;304;7;Washington D.C.
12956380;Civic Center Views from a Contemporary City Pad and Parking;10764661;94102;37.78152;-122.41871;Entire home/apt;140;30;23;2022-07-07;0.3;4;294;2;San Francisco
621189092718331950;Superb location 2B/1B -close to USF, UCSF;316658100;94118;37.78089;-122.44911;Entire home/apt;260;1;34;2023-02-25;3.42;2;310;34;San Francisco
29407754;Best SF Location: Valencia+Market|spacious MsterBR;221525713;94103;37.77027;-122.42252;Private room;59;30;58;2021-05-02;1.1;4;364;0;San Francisco
46694062;Private room and bath in a New West SOMA Apartment;313232693;94103;37.77504;-122.40892;Private room;90;30;0;0;0.0;1;0;0;San Francisco
786265937400856036;Tahoe @ Precita Village - Modern Tech Victorian;492170624;94110;37.74693476588699;-122.41370116931152;Private room;98;1;3;2023-02-22;1.38;5;144;3;San Francisco
28435119;Large Beautifully Maintained Furnished Palisades Home;17633;20016;38.92091;-77.10004;Entire home/apt;333;31;0;0;0.0;35;348;0;Washington D.C.
35045092;Marriott Vacation Club Pulse w/ City Views BR;246663575;94133;37.80689;-122.40896;Private room;1499;5;0;0;0.0;3;0;0;San Francisco
21253864;Private Room in Ingleside nearby SFSU #1A;1282404;94132;37.72133;-122.46872;Private room;40;30;4;2022-11-22;0.06;2;123;1;San Francisco
37563302;Very Comfy & Cute Luxe Twin Bed in Shared Room 2;257055626;20011;38.95625;-77.01048;Shared room;45;31;0;0;0.0;21;317;0;Washington D.C.
1048410;16th Street Heights one bedroom, parking included;5771803;20011;38.95132;-77.02831;Entire home/apt;70;31;50;2017-07-16;0.52;1;137;0;Washington D.C.
734977745516233174;Bright 3-bedroom condo in Mission District;43394441;94110;37.76107;-122.42559;Entire home/apt;350;14;0;0;0.0;6;0;0;San Francisco
17696905;Red Victorian - Private room w/sink, Golden Gate;117141107;94117;37.76944;-122.44992;Private room;90;1;163;2020-03-05;2.26;43;0;0;San Francisco
2315086;Pacific Heights, 2 rooms & parking!;11804983;94115;37.78639;-122.44565;Private room;155;3;412;2023-02-20;3.76;1;258;43;San Francisco
571899739217982041;Cozy & sunny private room in the heart of SF;375566645;94103;37.76658;-122.41996;Private room;46;30;4;2023-01-04;0.4;14;248;4;San Francisco
12423375;Modern and Very  Private Space  - Capitol Hill;2216329;20003;38.88156;-76.99892;Entire home/apt;112;3;308;2023-03-18;3.72;1;1;49;Washington D.C.
626706080931023642;Beautifully renovated modern sunny home with view.;3400565;94107;37.75664520263672;-122.4020767211914;Entire home/apt;150;30;5;2023-03-04;0.63;1;117;5;San Francisco
768171722815212002;Room 2;489115035;94134;37.7108732;-122.4053908;Private room;63;1;1;2022-12-25;0.42;3;238;1;San Francisco
27611813;Private 1BR/1BA one block near Golden Gate park;61724483;94121;37.77434;-122.48888;Entire home/apt;120;1;289;2023-03-03;5.32;2;151;85;San Francisco
8221207;Private Entrance/Garden Suite/Bernal Heights;42995477;94110;37.73964;-122.41522;Private room;85;30;120;2022-10-17;1.41;1;89;2;San Francisco
16684937;Luxury best DC has to offer  1 mile to White House;9771947;20001;38.89976;-77.02695;Entire home/apt;300;3;14;2023-03-09;0.19;1;57;13;Washington D.C.
676748768392370550;Hilltop Retreat w/ Private Entrance & Bath;1568844;94110;37.74464;-122.41792;Entire home/apt;120;3;23;2023-02-24;3.15;1;94;23;San Francisco
37745373;Haight Ashbury Hideaway;13471395;94117;37.76828;-122.44679;Entire home/apt;70;30;2;2021-10-09;0.11;5;171;0;San Francisco
44599930;Joaquin Miller Room at Chateau Tivoli;67054880;94115;37.77999;-122.43285;Private room;258;1;1;2022-05-15;0.1;9;332;1;San Francisco
10567595;Private room in modern single family home;45040916;94110;37.74069;-122.41052;Private room;99;30;10;2022-08-14;0.13;4;62;3;San Francisco
711409939895095533;Club Wyndham Canterbury SF! #6;66506549;94102;37.78857;-122.41178;Private room;480;1;0;0;0.0;10;360;0;San Francisco
724897778179485553;Quiet 1 bdr Suite in the Mission near Castro;481196578;94110;37.75673;-122.41835;Entire home/apt;131;1;31;2023-03-03;6.24;1;332;31;San Francisco
24181120;Sunny Marina flat, half block to the water;2701386;94123;37.80626;-122.43824;Entire home/apt;285;30;25;2022-11-13;0.44;1;136;2;San Francisco
11284679;700sq ft Luxury Apartment w Balcony;2899585;94124;37.7299;-122.36903;Entire home/apt;250;180;1;2016-05-15;0.01;1;0;0;San Francisco
45806097;Stunning Mission Loft w/ view and private roof;358097;94110;37.76225;-122.4143;Entire home/apt;195;35;3;2022-12-10;0.27;1;2;3;San Francisco
611480465294417697;Single room in 4 bed/2 bath in Inner Sunset, SF;242349765;94122;37.76313645188594;-122.46361335482447;Private room;45;30;0;0;0.0;1;89;0;San Francisco
44657842;Pied à terre in the heart of the City;47056261;94109;37.79053;-122.41328;Entire home/apt;112;30;13;2022-09-20;0.44;1;242;4;San Francisco
38728968;#D43 Double Sunny Room near SoMa / SF Center;267895362;94102;37.77136;-122.42477;Private room;60;365;0;0;0.0;55;365;0;San Francisco
50379502;Sunset Surf Shack;2504274;94116;37.74551;-122.50493;Entire home/apt;170;2;87;2023-03-01;4.88;2;31;44;San Francisco
36117208;101 【Cozy Private Room in CoHi DC Sleeps 4!】;26389480;20010;38.92827;-77.02888;Private room;99;1;22;2022-10-24;0.5;19;180;9;Washington D.C.
20234893;Beautiful North Beach Apartment;4052343;94133;37.79945;-122.40797;Entire home/apt;350;30;1;2022-10-20;0.22;1;89;1;San Francisco
5970639;Knockout Panoramic View 1 Bedrm;5153588;94124;37.73616;-122.39354;Entire home/apt;109;30;15;2018-05-23;0.16;3;365;0;San Francisco
37568003;Modern Southwestern Twin Bed in Bohemian Community;257055626;20011;38.95782;-77.01163;Shared room;35;31;0;0;0.0;21;365;0;Washington D.C.
793072953715693687;SOMA 2B2B-Balcony, Amenities;443356368;94103;37.775482334255386;-122.41002977329649;Entire home/apt;570;1;0;0;0.0;3;364;0;San Francisco
4807817;Best part of bernal;24708935;94110;37.7407;-122.42001;Entire home/apt;121;60;37;2022-09-30;0.37;2;157;3;San Francisco
68239;Beautiful 1bdr apt by Dolores Park in Mission;337833;94110;37.75393;-122.42505;Entire home/apt;326;30;46;2023-02-01;0.32;1;352;2;San Francisco
26193712;Logement saisonnier/ Correct seasonal housing;196861448;20032;38.82269;-77.00906;Private room;72;30;2;2019-02-18;0.04;1;363;0;Washington D.C.
21591945;Sunny fresh air room/sink UCSF/USF - San Francisco;21994;94117;37.76439;-122.45545;Private room;60;32;0;0;0.0;13;148;0;San Francisco
21748348;Large Bedroom w/Private Bath;34767827;20002;38.89475;-76.97904;Private room;150;31;2;2018-08-17;0.03;1;0;0;Washington D.C.
48457858;SoMa 1BR w/ Office, W/D, Private Patio, nr HQs;107434423;94107;37.77825800000001;-122.4040522;Entire home/apt;184;31;0;0;0.0;138;365;0;San Francisco
2468125;DONATELLO near Moscone and Union Sq;11638127;94108;37.78929;-122.40931;Private room;219;1;14;2019-09-18;0.14;5;0;0;San Francisco
3457199;DOWNTOWN Luxury Apt;5845658;20001;38.89962;-77.01599;Entire home/apt;179;180;5;2014-10-02;0.05;1;365;0;Washington D.C.
13845578;Romantic, private, hot tub, king bed, garden spot;9194713;94134;37.71907;-122.40276;Entire home/apt;158;1;695;2023-03-02;8.59;6;11;144;San Francisco
12425911;Bright Spacious bedroom-30 days min;63158923;94118;37.77912;-122.47184;Private room;80;30;3;2019-09-01;0.04;3;0;0;San Francisco
15054072;SF Union Square, unbeatable location! (4);22267033;94102;37.78751;-122.40929;Entire home/apt;299;2;9;2022-09-23;0.14;19;359;1;San Francisco
30510623;Best Capitol Hill Bunks & breakfast 1-3;146624030;20003;38.87743;-76.98935;Hotel room;29;1;17;2023-01-14;0.4;33;344;8;Washington D.C.
7007782;Steps away from the Castro - 1 bed/1 bath;13741618;94114;37.7664692;-122.4308856;Entire home/apt;281;3;13;2023-03-03;1.59;1;9;13;San Francisco
11493791;Mission Terminal 2 BED 2 BATHS;38836;94110;37.75837;-122.41092;Entire home/apt;114;30;13;2023-01-28;0.16;22;349;3;San Francisco
7725828;Luxury 1BR | Desk Space | Wi-Fi | Gym | Near Metro;30283594;20005;38.899914;-77.03313;Entire home/apt;279;31;30;2022-12-24;0.85;78;352;27;Washington D.C.
30204771;Top floor Dupont studio with a view;813861;20037;38.90801;-77.04867;Entire home/apt;85;32;61;2020-02-14;1.24;1;45;0;Washington D.C.
28208579;Stylish Suite with Private Garden on Potrero Hill;572647;94107;37.7605;-122.39524;Private room;155;4;136;2023-02-27;2.63;1;76;30;San Francisco
612287790306920303;Gorgeous guest suite w/ kitchen & yard. Walkable!;12214257;94127;37.74367;-122.45673;Entire home/apt;160;2;2;2022-07-03;0.2;1;0;2;San Francisco
22530963;Modern English Basement Apartment, Free Parking;62587952;20020;38.86674;-76.94832;Entire home/apt;88;31;76;2023-01-02;1.24;4;76;5;Washington D.C.
53918482;Beach street apartment in the Marina SF;355769939;94123;37.80271;-122.43908;Entire home/apt;400;30;0;0;0.0;1;364;0;San Francisco
1579304;Artist Home Bernal Hts  garden, views, parking;8401865;94110;37.73828;-122.41274;Entire home/apt;465;4;8;2022-07-18;0.08;1;0;1;San Francisco
41983676;Privacy and perfection in Petworth;4159134;20011;38.94751;-77.02651;Entire home/apt;80;3;96;2023-03-10;2.55;5;55;29;Washington D.C.
16190668;Inauguration Weekend 1 BR Clean, Elegant Condo;105727770;20024;38.87883;-77.01689;Entire home/apt;2499;31;0;0;0.0;1;0;0;Washington D.C.
11851112;Charming two bedroom & large sun room flat;63158923;94118;37.77725;-122.47228;Entire home/apt;160;30;1;2017-11-10;0.02;3;48;0;San Francisco
48187997;Historic Modern Apartment in Sunny Mission;37894891;94110;37.75407;-122.41528;Entire home/apt;186;30;1;2022-10-17;0.21;1;326;1;San Francisco
16215950;Convention Center Historic 2 Bedroom Townhouse;105948654;20001;38.90625;-77.01674;Entire home/apt;130;90;121;2020-01-15;1.63;1;0;0;Washington D.C.
13657698;Comfy Futon in Great Northwest DC location;66801226;20010;38.93502;-77.03629;Shared room;25;31;0;0;0.0;1;0;0;Washington D.C.
25210300;Gorgeous Sunny Victorian Apartment;14840556;94115;37.78581;-122.43629;Entire home/apt;333;30;1;2018-09-01;0.02;1;235;0;San Francisco
1667080;Private & Comfortable NoMa Studio;8828921;20002;38.90438;-77.00177;Entire home/apt;107;2;259;2023-03-12;2.27;1;93;24;Washington D.C.
18488036;Modern flat in ultimate location;5532120;94123;37.80411;-122.44081;Entire home/apt;510;2;62;2023-01-11;0.88;1;351;20;San Francisco
32870699;Condo in Awesome Location-Fisherman's Wharf;64646820;94109;37.80639;-122.42144;Private room;317;2;27;2021-04-07;0.57;38;19;0;San Francisco
14258587;Luxurious Studio in Heart of Nation's Capital;86842330;20037;38.90514;-77.05187;Entire home/apt;129;31;102;2022-05-02;1.26;1;0;1;Washington D.C.
4728615;BARTLETT QUEEN;17042045;94102;37.78598;-122.40779;Private room;89;1;97;2022-07-04;0.97;46;69;4;San Francisco
39723266;Rincon Hill 1BR w/ Gym, Sauna, nr. Silicon Valley;107434423;94105;37.7872571;-122.3963215;Entire home/apt;300;31;0;0;0.0;138;0;0;San Francisco
625284606571712261;Gorgeous Noe Valley Home with Private Yard;30931849;94114;37.75155;-122.43637;Entire home/apt;476;3;13;2023-02-20;3.22;1;49;13;San Francisco
4105892;Music Room, Magical Garden, Amazing Views + Tub!;21235826;94110;37.743523;-122.409355;Private room;195;3;245;2022-11-28;2.47;2;346;9;San Francisco
14988703;Mission Bay/SOMA with an Oakland Bay view;94478439;94107;37.76368;-122.39567;Entire home/apt;112;365;52;2022-08-21;0.66;1;139;3;San Francisco
12902969;Beautiful Apt next to Union Station;16459170;20002;38.90103;-77.00335;Shared room;140;31;0;0;0.0;1;0;0;Washington D.C.
32716563;Great Location Union Square-Host pays Airbnb fees;64646820;94102;37.7874;-122.41134;Private room;199;2;16;2022-11-09;0.33;38;7;2;San Francisco
29704006;The Golden Egg: 1880s Updated Noe Valley Victorian;1253187;94110;37.75256;-122.4257;Entire home/apt;417;2;38;2022-08-13;0.75;1;144;7;San Francisco
23959984;Logan Flat;48069407;20005;38.90899;-77.03348;Entire home/apt;75;31;26;2019-03-15;0.46;1;0;0;Washington D.C.
33587968;Beautiful Pet-Friendly 2BR in Russian Hill;48005494;94109;37.79824;-122.41753;Entire home/apt;275;30;4;2022-08-20;0.09;31;300;1;San Francisco
21024486;Huge Sunny Bedroom in Prime Location;8801754;94115;37.78716;-122.44261;Private room;80;30;3;2020-02-10;0.06;1;0;0;San Francisco
36203342;San Francisco, Bayview, Private Room #4;45822891;94124;37.73185;-122.38527;Private room;50;1;64;2023-02-09;1.44;4;242;19;San Francisco
52341302;Renovated spacious bright room w/ private bathroom;50417524;94122;37.75307;-122.4953;Private room;85;1;28;2023-03-02;6.67;3;44;28;San Francisco
554312844154919853;Sunny Lower Haight Corner Unit;6782071;94117;37.77134;-122.43014;Entire home/apt;125;30;4;2022-12-17;0.33;7;0;4;San Francisco
53644011;1806 19th Ave · 1806 - Private 2B2B Unit near GG Park UCSF Stonestown;434407790;94122;37.75298;-122.47525;Entire home/apt;126;1;48;2023-02-28;3.29;1;152;37;San Francisco
38289262;Martony's Air BNB and Zen Garden;2275870;94112;37.72717;-122.43924;Private room;350;1;25;2023-02-26;0.8;3;166;14;San Francisco
36524618;Cozy Vintage Mission Studio w/ Character;4430421;94103;37.76569;-122.41876;Entire home/apt;88;30;1;2019-10-23;0.02;154;177;0;San Francisco
20408154;Nice private room, walk to the Golden Gate Park.;81226014;94122;37.75743;-122.48959;Private room;90;1;78;2022-10-10;1.15;4;26;17;San Francisco
41395731;65B Entire apt-UCSF/Gg park sunny, quiet 2bd/2ba;62034618;94122;37.76466;-122.47935;Entire home/apt;110;30;2;2021-11-05;0.11;20;365;0;San Francisco
676748390120733569;Comfy Suite w/Free Parking, Grocery&Dining Delight;206907108;94116;37.74479;-122.47421;Private room;238;2;15;2023-02-25;2.33;1;325;15;San Francisco
33882534;Comfortable & Spacious 2Bedroom 1Bathroom;255873015;20010;38.93173;-77.02902;Entire home/apt;120;31;133;2021-08-29;2.79;1;179;0;Washington D.C.
7093018;Cute part of the city near Bart;37176998;94131;37.73136;-122.44022;Private room;50;30;2;2015-08-30;0.02;1;0;0;San Francisco
714067472098279080;Cheerful-#1 Private bedroom Portola San Francisco;228792190;94134;37.7325849;-122.4066298;Private room;55;1;11;2023-02-26;1.9;4;294;11;San Francisco
424846;San Francisco Pied-à-terre;2112291;94118;37.7835;-122.47445;Private room;196;2;247;2023-01-13;2.39;2;208;15;San Francisco
19029310;Deluxe Room-Shared Bath near Downtown !1;6683937;94103;37.78074;-122.411;Private room;64;1;235;2023-02-19;13.74;3;237;234;San Francisco
31191457;Cozy & Convenient Basement 1-Bedroom Apartment;233203296;20011;38.963036;-76.999519;Entire home/apt;75;2;117;2023-03-06;2.46;1;159;35;Washington D.C.
41636721;Penn Quarter 1BR w/ Gym, W/D, Pool, nr Natl Mall;107434423;20004;38.8955221;-77.0227607;Entire home/apt;164;32;0;0;0.0;221;218;0;Washington D.C.
617452165515743153;543a - convenient cozy private bedroom for 1 person;456991164;94118;37.77731;-122.46073;Private room;42;1;36;2023-02-28;3.72;3;348;36;San Francisco
613199460350211741;Full-floor Penthouse | Ocean View, Parking(2br1ba);19861970;94117;37.76468;-122.44495;Private room;440;30;26;2023-01-01;2.52;3;140;26;San Francisco
21134013;Private Centrally located Eng Bsmt;86405650;20009;38.92455;-77.03025;Entire home/apt;109;3;278;2023-03-15;4.21;1;195;50;Washington D.C.
16829087;Private Suite w/Bath + Free Parking;26206487;20017;38.94625;-76.98115;Entire home/apt;79;4;107;2023-02-25;1.46;1;39;11;Washington D.C.
38204418;Lower Nob Hill 2BR w/ Roofdeck, BBQ, nr Shops;107434423;94109;37.78753;-122.421312;Entire home/apt;262;31;0;0;0.0;138;304;0;San Francisco
50896231;Great location Castro/Mission Dolores 3 br, 2 ba;20900027;94103;37.76651;-122.42593;Entire home/apt;185;30;2;2022-09-09;0.21;5;270;2;San Francisco
12758931;Contemporary, Spacious 1-Bedroom;69403545;20001;38.91623;-77.02015;Entire home/apt;180;5;84;2022-11-09;1.01;1;320;17;Washington D.C.
20437717;Heart of Georgetown;176438;20007;38.90686;-77.06202;Private room;100;31;241;2022-07-03;3.54;2;90;26;Washington D.C.
32105757;Two Bedroom Suite;62543911;20011;38.94514;-77.0156;Private room;200;31;0;0;0.0;5;0;0;Washington D.C.
11378998;Designer Marina District Apartment;3793272;94123;37.80172;-122.44061;Entire home/apt;650;31;2;2016-03-11;0.02;1;0;0;San Francisco
22586319;Cozy Guest Suite 1BA/1BR (B);149498560;94134;37.71406;-122.40652;Entire home/apt;69;1;354;2023-02-10;5.65;4;0;61;San Francisco
50549243;Hayes Valley 1bd Victorian House - Ideal Location;737738;94102;37.77315;-122.42634;Entire home/apt;199;4;16;2022-09-23;0.78;1;0;7;San Francisco
35309080;Cute spacious Happy place in Southeast;147044280;20020;38.85613;-76.98056;Shared room;50;31;13;2021-10-22;0.28;1;365;0;Washington D.C.
16628982;Great location 1BR in U St/AdMo/Columbia Heights;73041211;20009;38.92346;-77.03556;Private room;80;31;1;2017-01-22;0.01;1;0;0;Washington D.C.
49835338;80 -3B2B House Jetted Tub, Deck near FWY & Transit;401899585;94124;37.72212;-122.40008;Entire home/apt;179;2;40;2023-02-21;2.89;1;161;38;San Francisco
14180539;Spacious Private Bedroom & Skylight;547669;94122;37.75706;-122.49812;Private room;70;30;3;2019-08-31;0.04;4;0;0;San Francisco
50920396;1bd/1ba Cole valley classic spacious Victorian apt;131200418;94117;37.76467;-122.44816;Entire home/apt;102;30;9;2023-02-13;0.49;25;156;5;San Francisco
30506989;New!  Quiet, private studio. Private bath + Garden;2146719;94124;37.71992;-122.39248;Private room;80;30;18;2022-08-13;0.39;11;289;1;San Francisco
15354249;Luxury, renovated, spacious 3/2.5 in heart of DC!;3366060;20002;38.90511;-76.98946;Entire home/apt;439;2;124;2023-03-08;1.67;1;265;31;Washington D.C.
13913413;Bright cozy room in Columbia Heights rowhouse;18594116;20010;38.93019;-77.0249;Private room;30;31;1;2016-07-30;0.01;1;0;0;Washington D.C.
2476761;Blazing WIFI - 3 blocks to Capitol - Gorgeous East Capitol Street - Private Patio-Walkable Area - Veteran Owned Small Business;10292686;20003;38.89013;-77.00026;Entire home/apt;120;31;70;2023-02-28;0.83;18;338;6;Washington D.C.
50924495;Comfortable Room in Inner Sunset for Women Only;137211962;94122;37.76316;-122.47305;Private room;34;30;5;2023-01-01;0.37;6;267;4;San Francisco
54308591;Inn at the Opera<<>>;52178915;94102;37.77963;-122.4218;Entire home/apt;57;2;22;2023-01-07;1.74;43;0;20;San Francisco
16296814;Spacious Grand 2 Bedroom/2 bath near Trendy U St.;106615219;20009;38.91937;-77.02856;Entire home/apt;175;3;177;2023-03-02;2.36;1;192;43;Washington D.C.
45202539;Stylish and relaxing suite with private entrance;70423889;94110;37.74726118421266;-122.40657197575445;Entire home/apt;185;1;98;2023-02-25;3.29;1;146;39;San Francisco
815411348579802194;Design, comfort, gym, wholefoods;1974787;94109;37.78946;-122.42328;Entire home/apt;288;30;0;0;0.0;1;290;0;San Francisco
32518108;Spacious bedroom & private bathroom in new SF home;17965378;94115;37.78174;-122.43075;Private room;129;2;70;2020-03-13;1.44;2;0;0;San Francisco
